Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
"C.J. Hinojosa","SDP","AAA",27,122,461,519,134,82,33,2,17,69,83,45,3,86,7,5,1,9,8,2,0.290672451,"sa658616"
"Cole Sturgeon","MIN","AA,AAA",30,115,435,486,108,79,16,4,9,57,71,41,0,74,5,4,1,5,11,5,0.248275862,"sa709546"
"Ray-Patrick Didder","MIA","AA,AAA",27,109,390,447,94,71,10,1,12,54,42,34,1,119,20,3,0,10,26,5,0.241025641,"sa736824"
"Aldrem Corredor","PHI","A,AA",26,115,408,474,102,76,12,0,14,60,72,57,2,103,4,4,1,8,0,0,0.25,"sa736852"
"Riley Unroe","SEA","AA",26,102,368,434,97,67,18,4,8,63,53,59,0,85,3,3,1,2,25,5,0.263586956,"sa737614"
"Thomas Milone","SDP","AA,AAA",27,122,405,470,102,68,19,6,9,60,56,54,1,135,6,1,4,8,15,7,0.251851851,"sa737640"
"Jacob Heyward","SFG","AA",26,102,318,370,64,44,8,1,11,50,37,44,0,123,4,4,0,11,1,1,0.201257861,"sa738955"
"Wendell Rijo","PHI","A,AA,CPX",26,99,357,413,94,57,24,1,12,58,53,44,1,86,7,4,1,8,26,7,0.263305322,"sa739597"
"Jose Gomez","LAA","AA,AAA",25,110,383,424,96,62,25,2,7,49,40,29,0,98,9,1,2,11,8,7,0.250652741,"sa828331"
"Henry Gatewood","LAA","AAA",26,108,394,428,83,40,18,3,22,56,66,23,0,140,5,4,2,7,2,3,0.210659898,"sa828685"
"Ti'Quan Forbes","ARI","AA",25,93,352,386,92,68,13,2,9,52,50,20,0,97,9,4,1,10,7,5,0.261363636,"sa828696"
"Drew Lugbauer","ATL","AA",25,128,474,555,101,48,25,0,28,71,82,75,5,212,6,0,0,2,0,0,0.213080168,"sa829268"
"Isiah Gilliam","CIN","AA,AAA",25,115,387,443,106,60,24,4,18,68,68,49,1,142,5,2,0,7,13,1,0.273901808,"sa829343"
"Josh Ockimey","PHI","AA,AAA",26,118,395,483,91,51,21,2,17,63,55,84,1,134,2,2,0,10,3,1,0.230379746,"sa829375"
"Cristian Santana","CIN","AAA",25,121,457,504,124,91,22,0,11,49,67,35,0,112,5,7,0,14,1,4,0.271334792,"sa829387"
"Andrew Bechtold","MIN","AA,AAA",26,123,438,502,102,67,16,0,19,60,59,63,0,136,0,1,0,12,2,1,0.232876712,"sa829787"
"Bryson Brigman","MIA","AAA",27,105,382,413,96,70,15,3,8,54,38,22,1,91,5,3,1,11,9,3,0.2513089,"sa829857"
"Preston Palmeiro","LAA","AA",27,113,407,463,107,68,31,0,8,53,60,47,0,82,5,4,0,7,1,2,0.262899262,"sa857823"
"Mitchell Tolman","CLE","AAA",28,112,358,423,90,52,25,2,11,57,49,49,1,85,7,3,5,5,6,2,0.251396648,"sa858829"
"Dariel Gomez","SEA","A+",25,113,409,470,91,43,20,2,26,57,65,55,0,163,5,1,0,12,0,1,0.222493887,"sa872729"
"Omar Meregildo","WSN","A+,AA",24,116,410,468,100,58,21,0,21,63,68,50,1,136,6,2,0,5,2,3,0.243902439,"sa872765"
"Yorman Rodriguez","SDP","AA",24,122,491,540,137,97,25,0,15,69,83,38,1,83,2,9,0,15,5,2,0.279022403,"sa872817"
"Lorenzo Cedrola","CIN","AAA",24,124,475,504,127,98,20,5,4,64,41,13,0,84,12,2,2,7,15,6,0.267368421,"sa872850"
"Leandro Cedeno","ARI","AA,AAA",23,123,481,537,148,96,20,0,32,94,103,44,3,126,6,6,0,23,1,0,0.307692307,"sa873307"
"Jalen Miller","ATL","AA",25,91,327,379,77,45,22,2,8,49,44,48,0,85,3,0,1,11,17,5,0.235474006,"sa875016"
"Moises Gomez","STL","AA,AAA",23,120,442,501,130,64,25,2,39,89,94,52,1,174,4,3,0,5,10,3,0.294117647,"sa875163"
"Tristin English","ARI","A+,AA",25,104,383,435,103,74,16,1,12,57,49,38,0,86,12,2,0,11,3,2,0.268929503,"sa876328"
"Ronaldo Hernandez","BOS","AAA",24,105,410,439,107,63,27,0,17,50,63,21,0,92,2,4,0,11,0,3,0.260975609,"sa881850"
"Justin Yurchak","LAD","AA",25,110,393,451,111,81,22,0,8,52,48,53,0,61,5,0,0,7,2,1,0.282442748,"sa915590"
"Nick Dunn","STL","AA",25,112,399,472,108,77,21,3,7,69,44,63,2,42,8,2,0,9,5,2,0.270676691,"sa915613"
"Jeremy Vasquez","NYM","AA",25,104,365,415,87,64,20,0,3,28,47,44,0,71,3,3,0,7,0,0,0.238356164,"sa915673"
"Jesus Bastidas","NYY","AA",23,111,396,449,95,58,18,1,18,56,55,38,0,115,12,3,0,5,11,7,0.239898989,"sa916969"
"Harvin Mendoza","CHW","A+",23,102,363,410,66,46,8,2,10,30,36,39,2,83,7,1,0,7,0,0,0.181818181,"sa916997"
"Seuly Matias","KCR","AA",23,99,347,414,78,44,15,3,16,49,62,48,0,139,10,7,0,3,6,1,0.224783861,"sa917039"
"Daniel Montano","COL","A+,AA",23,114,414,492,112,66,27,5,14,67,61,69,0,126,1,5,3,5,6,2,0.2705314,"sa917068"
"Pedro Castellanos","BOS","AA,AAA",24,121,467,495,128,84,28,3,13,54,71,14,0,103,9,5,0,11,1,0,0.274089935,"sa917074"
"Shervyen Newton","NYM","A,A+",23,120,411,475,90,53,22,3,12,59,62,49,0,163,9,4,1,8,1,1,0.218978102,"sa917119"
"Jonathan Guzman","PHI","AA",22,119,404,440,68,51,10,4,3,32,26,24,0,110,3,1,8,5,9,5,0.168316831,"sa917127"
"Moises Castillo","CHW","A+,AA",22,110,397,465,101,81,17,0,3,69,45,59,0,83,4,4,1,9,8,3,0.25440806,"sa917135"
"Wander Javier","MIN","A+,AAA",23,116,412,457,84,52,14,5,13,49,62,33,0,142,7,5,0,12,5,3,0.203883495,"sa917168"
"Eduardo Diaz","ARI","AA",24,105,426,466,112,69,29,3,11,69,71,29,1,116,8,2,1,13,14,7,0.262910798,"sa917182"
"Cristian Inoa","TEX","A+",22,98,360,409,100,67,23,1,9,55,57,35,0,77,8,6,0,5,2,5,0.277777777,"sa917277"
"Yonathan Perlaza","CHC","AA",23,124,470,547,120,58,36,3,23,81,73,72,2,127,4,1,0,3,15,6,0.255319148,"sa917302"
"Leonel Valera","LAD","A+,AA",22,130,468,527,124,84,15,7,18,81,83,48,0,176,7,4,0,7,33,1,0.264957264,"sa917320"
"Osmy Gregorio","LAA","A+",24,113,444,486,113,87,18,6,2,58,44,32,0,125,3,4,3,17,22,8,0.254504504,"sa917348"
"Juan Fernandez","SDP","AA,AAA",23,110,405,458,114,97,14,2,1,37,62,36,1,76,10,2,2,10,11,2,0.281481481,"sa917824"
"Joe Rizzo","SEA","AA",24,118,488,540,135,84,30,0,21,84,69,48,0,103,2,2,0,16,2,1,0.276639344,"sa917934"
"Brady Whalen","STL","A,A+,AA",24,101,357,406,104,66,25,4,9,59,45,39,0,68,7,2,1,3,8,0,0.291316526,"sa918278"
"Todd Lott","STL","A+,AA",24,112,444,490,108,71,21,2,14,67,56,26,0,144,18,2,0,14,8,3,0.243243243,"sa918408"
"Jim Haley","TBR","AAA",27,112,373,420,86,49,14,5,18,61,47,35,0,125,7,3,1,11,16,2,0.230563002,"sa918418"
"Logan Davidson","OAK","AA",24,111,424,484,107,71,21,1,14,72,56,53,0,134,3,4,0,9,4,1,0.25235849,"sa918676"
"Brandon Martorano","SFG","AA",24,93,323,372,70,40,16,4,10,51,46,39,0,120,6,4,0,6,11,2,0.216718266,"sa918686"
"Craig Dedelow","CHW","AA,AAA",27,133,469,554,104,54,18,5,27,88,83,70,0,214,9,6,0,4,16,6,0.2217484,"sa918840"
"John Rave","KCR","AA,AAA",24,122,430,504,110,77,15,2,16,72,79,65,1,128,2,5,2,8,23,6,0.255813953,"sa918890"
"Armani Smith","SFG","A+,AA",23,99,336,392,77,56,13,2,6,37,36,51,0,113,3,2,0,9,4,4,0.229166666,"sa918911"
"Matt Fraizer","PIT","AA",24,116,439,480,96,65,18,7,6,56,44,35,1,114,5,0,1,5,18,1,0.218678815,"sa918983"
"Jhailyn Ortiz","PHI","AA",23,119,448,505,106,62,25,2,17,67,61,43,1,165,12,2,0,8,9,2,0.236607142,"sa920180"
"Yariel Gonzalez","ATL","AA,AAA",28,99,364,403,84,59,16,0,9,35,39,32,1,81,3,4,0,8,6,0,0.23076923,"sa920278"
"Luis Santana","HOU","A+",22,97,343,396,102,66,23,2,11,58,62,38,0,69,13,2,0,10,11,4,0.297376093,"sa921577"
"Yasel Antuna","WSN","A+,AA",22,125,423,523,91,62,17,1,11,75,48,89,1,121,4,6,1,4,27,8,0.215130023,"sa962601"
"Kevin Maitan","LAA","AA",22,114,399,450,104,72,20,1,11,54,45,41,0,140,7,3,0,6,3,3,0.260651629,"sa969045"
